,Prices_20_2,Strategy_Returns_20_2,F_t_20_2
0,457.76,-0.04,0.0
1,449.38,-11.66,1.0
2,437.76,-13.0199995,1.0
3,436.4,-15.94,1.0
4,433.48,-20.46,1.0
5,428.96,-10.6,1.0
6,438.82,-9.25,1.0
7,440.17,0.039999686,1.0
8,449.46,5.0099993,1.0
9,454.43,-10.530001,1.0
10,438.89,-7.9600005,1.0
11,441.46,-8.750001,1.0
12,440.67,-5.450001,1.0
13,443.97,-2.1700006,1.0
14,447.25,-1.3600006,1.0
15,448.06,-0.5200007,1.0
16,448.9,-3.1600008,1.0
17,446.26,-3.2400007,1.0
18,446.18,36.3,1.0
19,485.72,42.35,1.0
20,491.77,75.16,1.0
21,524.58,70.8,1.0
22,520.22,75.72,1.0
23,525.14,122.170006,1.0
24,571.59,134.0,1.0
25,583.42,121.82,1.0
26,571.24,127.64,1.0
27,577.06,118.76,1.0
28,568.18,165.91,1.0
29,615.33,174.26001,1.0
30,623.68,180.81,1.0
31,630.23,211.2,1.0
32,660.62,218.18001,1.0
33,667.6,192.19,1.0
34,641.61,209.84,1.0
35,659.26,204.28,1.0
36,653.7,205.55,1.0
37,654.97,206.72,1.0
38,656.14,199.74,1.0
39,649.16,203.73001,1.0
40,653.15,183.6,1.0
41,633.02,137.53,1.0
42,586.95,150.74,1.0
43,600.16,127.94,1.0
44,577.36,143.52,1.0
45,592.94,142.77,1.0
46,592.19,161.44,1.0
47,610.86,158.54001,1.0
48,607.96,148.65001,1.0
49,598.07,144.73001,1.0
50,594.15,145.57,1.0
51,594.99,152.85,1.0
52,602.27,144.56,1.0
53,593.98,132.94,1.0
54,582.36,116.920006,1.0
55,566.34,131.72,1.0
56,581.14,147.84001,1.0
57,597.26,147.13,1.0
58,596.55,153.3,1.0
59,602.72,190.38,1.0
60,639.8,191.39001,1.0
61,640.81,201.46,1.0
62,650.88,195.74,1.0
63,645.16,181.27,1.0
64,630.69,182.04001,1.0
65,631.46,186.39001,1.0
66,635.81,174.67001,1.0
67,624.09,175.40001,1.0
68,624.82,175.09001,1.0
69,624.51,167.34001,1.0
70,616.76,182.58,1.0
71,632.0,184.29001,1.0
72,633.71,177.08,1.0
73,626.5,169.90001,1.0
74,619.32,172.17001,1.0
75,621.59,167.38,1.0
76,616.8,173.67001,1.0
77,623.09,179.36,1.0
78,628.78,179.1,1.0
79,628.52,174.48001,1.0
80,623.9,172.79001,1.0
81,622.21,172.13,1.0
82,621.55,169.99,1.0
83,619.41,152.31001,1.0
84,601.73,151.67001,1.0
85,601.09,146.39,1.0
86,595.81,144.43001,1.0
87,593.85,136.27,1.0
88,585.69,135.3,1.0
89,584.72,117.87,1.0
90,567.29,136.81001,1.0
91,586.23,145.5,1.0
92,594.92,139.91,1.0
93,589.33,137.25,1.0
94,586.67,139.36,1.0
95,588.78,136.02,1.0
96,585.44,135.23001,1.0
97,584.65,139.45001,1.0
98,588.87,143.16,1.0
99,592.58,139.95001,1.0
100,589.37,141.64,1.0
101,591.06,126.950005,1.0
102,576.37,120.22001,1.0
103,569.64,97.240005,1.0
104,546.66,56.550007,1.0
105,505.97,47.590008,1.0
106,497.01,70.29001,1.0
107,519.71,42.38001,1.0
108,491.8,12.040009,1.0
109,461.46,35.82001,1.0
110,485.24,62.56001,1.0
111,511.98,67.82001,1.0
